4.28,0.160000,0.520000,0.310000,0.240000,0.470000
4.28,0.160000,0.150000,0.310000,0.240000,0.470000
4.49,0.160000,0.150000,0.310000,0.240000,0.930000
4.52,0.160000,0.660000,0.310000,0.240000,0.930000
4.52,0.160000,0.660000,0.310000,1.210000,0.930000
4.53,0.160000,0.660000,0.310000,0.030000,0.930000
4.53,0.160000,0.660000,0.310000,0.030000,0.440000
4.53,1.110000,0.660000,0.310000,0.030000,0.440000
4.54,0.030000,0.660000,0.310000,0.030000,0.440000
4.54,0.030000,0.040000,0.310000,0.030000,0.440000
4.55,0.260000,0.040000,0.310000,0.030000,0.440000
4.67,0.260000,0.040000,0.310000,0.030000,1.300000
4.67,0.260000,0.040000,0.310000,0.030000,0.680000
4.68,0.260000,0.040000,0.310000,0.030000,0.280000
4.70,0.260000,1.120000,0.310000,0.030000,0.280000
4.70,0.260000,0.510000,0.310000,0.030000,0.280000
4.72,0.260000,0.510000,1.420000,0.030000,0.280000
4.73,0.260000,0.510000,0.420000,0.030000,0.280000
4.73,0.260000,0.080000,0.420000,0.030000,0.280000
4.75,1.100000,0.080000,0.420000,0.030000,0.280000
4.76,0.310000,0.080000,0.420000,0.030000,0.280000
4.86,0.310000,0.080000,0.420000,0.030000,0.600000
4.87,0.310000,0.080000,1.150000,0.030000,0.600000
4.88,0.310000,0.080000,0.440000,0.030000,0.600000
4.99,0.310000,0.450000,0.440000,0.030000,0.600000
5.06,0.310000,0.450000,0.440000,0.030000,1.090000
5.08,0.310000,0.450000,0.440000,1.010000,1.090000
5.15,0.310000,0.450000,0.440000,1.010000,1.710000
5.16,0.310000,0.450000,0.440000,1.010000,0.590000
5.16,0.310000,0.450000,0.440000,0.090000,0.590000
5.16,0.310000,0.450000,0.440000,0.090000,0.140000
5.25,0.310000,1.060000,0.440000,0.090000,0.140000
5.25,0.310000,0.540000,0.440000,0.090000,0.140000
5.27,0.310000,0.540000,0.440000,0.090000,0.540000
5.43,0.310000,0.540000,1.440000,0.090000,0.540000
5.44,0.310000,0.540000,0.650000,0.090000,0.540000
5.47,1.100000,0.540000,0.650000,0.090000,0.540000
5.48,0.430000,0.540000,0.650000,0.090000,0.540000
5.48,0.430000,1.160000,0.650000,0.090000,0.540000
5.49,0.430000,0.390000,0.650000,0.090000,0.540000
5.50,0.430000,0.390000,1.360000,0.090000,0.540000
5.50,0.430000,0.390000,0.340000,0.090000,0.540000
5.50,0.430000,0.390000,0.340000,1.270000,0.540000
5.51,0.430000,0.390000,0.340000,0.430000,0.540000
5.51,1.510000,0.390000,0.340000,0.430000,0.540000
5.51,0.540000,0.390000,0.340000,0.430000,0.540000
5.57,0.540000,0.820000,0.340000,0.430000,0.540000
5.74,0.540000,1.340000,0.340000,0.430000,0.540000
5.75,0.540000,0.330000,0.340000,0.430000,0.540000
5.81,0.540000,0.330000,0.340000,0.430000,1.660000
5.81,0.540000,0.330000,0.340000,0.430000,0.770000
5.82,0.540000,0.330000,0.340000,0.430000,0.270000
5.93,0.540000,0.330000,0.340000,0.430000,0.720000
5.98,0.540000,0.330000,1.130000,0.430000,0.720000
5.99,0.540000,0.330000,0.110000,0.430000,0.720000
6.07,0.540000,0.330000,0.110000,1.350000,0.720000
6.08,0.540000,0.330000,0.110000,0.210000,0.720000
6.09,1.210000,0.330000,0.110000,0.210000,0.720000
6.09,0.080000,0.330000,0.110000,0.210000,0.720000
6.10,0.080000,0.330000,0.110000,0.210000,0.510000
6.15,0.080000,1.100000,0.110000,0.210000,0.510000
6.15,0.080000,0.260000,0.110000,0.210000,0.510000
6.16,1.050000,0.260000,0.110000,0.210000,0.510000
6.16,1.050000,0.260000,0.110000,0.210000,0.230000
6.16,0.080000,0.260000,0.110000,0.210000,0.230000
6.17,0.080000,0.260000,0.110000,1.050000,0.230000
6.17,0.080000,0.260000,0.110000,0.370000,0.230000
6.25,0.080000,0.260000,1.130000,0.370000,0.230000
6.26,0.080000,0.260000,0.180000,0.370000,0.230000
6.35,0.080000,0.260000,0.180000,0.370000,1.120000
6.36,0.080000,0.260000,0.180000,0.370000,0.360000
6.39,0.080000,0.260000,0.180000,0.370000,0.570000
6.39,0.080000,0.260000,0.180000,0.370000,0.070000
6.47,0.080000,0.260000,0.180000,0.370000,0.570000
6.50,0.080000,1.270000,0.180000,0.370000,0.570000
6.50,0.080000,0.500000,0.180000,0.370000,0.570000
6.71,0.080000,0.500000,0.180000,0.370000,0.850000
6.71,0.080000,0.500000,0.180000,0.370000,0.140000
6.82,0.080000,0.500000,0.180000,1.050000,0.140000
6.83,0.080000,0.500000,0.180000,0.170000,0.140000
6.83,0.080000,0.130000,0.180000,0.170000,0.140000
6.89,0.080000,0.130000,1.200000,0.170000,0.140000
6.90,0.080000,0.130000,0.320000,0.170000,0.140000
6.92,0.080000,0.970000,0.320000,0.170000,0.140000
6.92,0.080000,0.970000,0.320000,1.310000,0.140000
6.92,0.080000,0.350000,0.320000,1.310000,0.140000
6.92,0.080000,0.350000,0.320000,0.970000,0.140000
6.93,0.080000,0.350000,0.320000,0.450000,0.140000
7.03,1.210000,0.350000,0.320000,0.450000,0.140000
7.03,0.200000,0.350000,0.320000,0.450000,0.140000
7.03,0.200000,0.350000,0.320000,0.450000,0.900000
7.04,0.200000,0.350000,0.320000,0.450000,0.410000
7.09,1.170000,0.350000,0.320000,0.450000,0.410000
7.09,0.550000,0.350000,0.320000,0.450000,0.410000
7.10,0.550000,0.350000,1.270000,0.450000,0.410000
7.10,0.550000,0.350000,0.700000,0.450000,0.410000
7.11,0.550000,0.350000,0.130000,0.450000,0.410000
7.11,0.550000,1.120000,0.130000,0.450000,0.410000
7.11,0.550000,0.550000,0.130000,0.450000,0.410000
7.18,0.550000,0.550000,0.130000,0.790000,0.410000
7.27,0.550000,0.550000,0.130000,0.790000,0.910000
7.47,0.550000,0.550000,0.130000,1.310000,0.910000
7.47,0.550000,0.550000,0.130000,0.370000,0.910000
7.48,0.550000,0.550000,0.130000,0.370000,0.140000
7.48,0.300000,0.550000,0.130000,0.370000,0.140000
7.55,0.300000,0.550000,0.130000,0.370000,0.850000
7.55,0.300000,0.550000,0.700000,0.370000,0.850000
7.55,0.300000,0.550000,0.700000,0.370000,0.250000
7.56,0.300000,0.550000,0.000000,0.370000,0.250000
7.56,0.300000,1.170000,0.000000,0.370000,0.250000
7.57,0.300000,0.450000,0.000000,0.370000,0.250000
7.57,0.300000,0.820000,0.000000,0.370000,0.250000
7.58,0.300000,0.820000,0.000000,0.370000,0.740000
7.62,0.920000,0.820000,0.000000,0.370000,0.740000
7.62,0.920000,1.390000,0.000000,0.370000,0.740000
7.62,0.050000,1.390000,0.000000,0.370000,0.740000
7.63,0.050000,0.310000,0.000000,0.370000,0.740000
7.63,0.050000,0.310000,0.880000,0.370000,0.740000
7.63,0.050000,0.310000,0.430000,0.370000,0.740000
7.66,0.050000,0.310000,0.430000,1.250000,0.740000
7.67,0.050000,0.310000,0.430000,0.310000,0.740000
7.87,1.060000,0.310000,0.430000,0.310000,0.740000
7.87,0.290000,0.310000,0.430000,0.310000,0.740000
7.88,0.290000,0.310000,0.430000,0.310000,0.410000
7.92,0.290000,0.310000,1.000000,0.310000,0.410000
7.93,0.290000,0.310000,0.060000,0.310000,0.410000
7.94,0.540000,0.310000,0.060000,0.310000,0.410000
8.15,0.540000,0.310000,0.510000,0.310000,0.410000
8.18,0.540000,1.030000,0.510000,0.310000,0.410000
8.19,0.540000,0.100000,0.510000,0.310000,0.410000
8.19,0.540000,0.100000,0.510000,1.250000,0.410000
8.19,0.140000,0.100000,0.510000,1.250000,0.410000
8.20,0.140000,0.100000,0.510000,0.490000,0.410000
8.26,0.140000,0.100000,0.510000,0.490000,1.010000
8.32,0.140000,0.100000,0.510000,0.490000,1.340000
8.32,0.140000,0.100000,0.510000,0.490000,2.110000
8.33,0.140000,0.100000,0.510000,0.490000,1.260000
8.33,0.140000,0.100000,0.510000,0.490000,0.450000
8.41,0.140000,1.180000,0.510000,0.490000,0.450000
8.41,0.140000,0.020000,0.510000,0.490000,0.450000
8.42,0.140000,0.020000,0.510000,1.430000,0.450000
8.42,0.140000,0.020000,0.510000,0.410000,0.450000
8.56,0.140000,0.020000,1.210000,0.410000,0.450000
8.56,0.140000,0.020000,0.210000,0.410000,0.450000
8.57,1.010000,0.020000,0.210000,0.410000,0.450000
8.58,0.220000,0.020000,0.210000,0.410000,0.450000
8.60,0.990000,0.020000,0.210000,0.410000,0.450000
8.60,0.430000,0.020000,0.210000,0.410000,0.450000
8.73,0.430000,0.020000,0.210000,0.410000,1.300000
8.74,0.430000,0.020000,0.210000,0.410000,0.170000
8.74,0.070000,0.020000,0.210000,0.410000,0.170000
8.80,0.070000,0.020000,0.210000,1.170000,0.170000
8.81,0.070000,0.020000,0.210000,0.050000,0.170000
8.87,0.070000,0.020000,1.150000,0.050000,0.170000
8.87,0.070000,0.020000,0.210000,0.050000,0.170000
8.93,0.470000,0.020000,0.210000,0.050000,0.170000
8.98,0.470000,0.020000,0.210000,0.050000,0.980000
8.98,0.470000,0.020000,0.210000,0.050000,0.110000
8.99,0.110000,0.020000,0.210000,0.050000,0.110000
9.09,0.110000,0.950000,0.210000,0.050000,0.110000
9.09,0.110000,0.410000,0.210000,0.050000,0.110000
9.10,0.110000,0.170000,0.210000,0.050000,0.110000
9.14,0.110000,0.170000,0.210000,1.070000,0.110000
9.14,0.110000,0.170000,0.210000,0.660000,0.110000
9.17,0.670000,0.170000,0.210000,0.660000,0.110000
9.36,1.460000,0.170000,0.210000,0.660000,0.110000
9.36,0.600000,0.170000,0.210000,0.660000,0.110000
9.37,0.600000,0.170000,0.210000,0.010000,0.110000
9.39,0.600000,0.170000,1.210000,0.010000,0.110000
9.39,0.600000,1.330000,1.210000,0.010000,0.110000
9.40,0.600000,1.330000,0.580000,0.010000,0.110000
9.40,0.600000,0.550000,0.580000,0.010000,0.110000
9.40,0.300000,0.550000,0.580000,0.010000,0.110000
9.53,0.300000,0.550000,0.580000,0.420000,0.110000
9.58,0.660000,0.550000,0.580000,0.420000,0.110000
9.61,0.660000,0.550000,0.580000,0.420000,1.240000
9.61,0.660000,0.550000,0.580000,0.420000,0.290000
9.66,0.660000,1.090000,0.580000,0.420000,0.290000
9.67,0.660000,0.160000,0.580000,0.420000,0.290000
9.67,0.070000,0.160000,0.580000,0.420000,0.290000
9.68,0.070000,0.400000,0.580000,0.420000,0.290000
9.69,0.070000,0.400000,1.520000,0.420000,0.290000
9.69,0.070000,0.400000,0.750000,0.420000,0.290000
9.70,0.070000,0.400000,0.030000,0.420000,0.290000
9.75,0.430000,0.400000,0.030000,0.420000,0.290000
9.77,0.430000,0.400000,0.030000,1.540000,0.290000
9.77,0.430000,0.400000,0.030000,0.370000,0.290000
9.87,0.430000,0.400000,0.030000,0.370000,1.160000
9.87,0.430000,0.400000,0.030000,0.370000,0.440000
9.88,0.430000,0.400000,0.030000,0.370000,0.210000
9.88,0.120000,0.400000,0.030000,0.370000,0.210000
9.89,0.120000,0.180000,0.030000,0.370000,0.210000
9.89,0.120000,0.180000,0.030000,0.160000,0.210000
9.90,0.420000,0.180000,0.030000,0.160000,0.210000
9.92,0.420000,0.180000,0.660000,0.160000,0.210000
9.95,1.280000,0.180000,0.660000,0.160000,0.210000
9.96,0.570000,0.180000,0.660000,0.160000,0.210000
9.98,0.570000,0.960000,0.660000,0.160000,0.210000
10.20,0.570000,0.960000,1.430000,0.160000,0.210000
10.20,0.570000,0.960000,0.270000,0.160000,0.210000
10.35,0.570000,0.960000,0.270000,0.810000,0.210000
10.38,0.570000,0.960000,0.270000,0.810000,1.160000
10.40,0.570000,0.960000,0.270000,0.810000,1.390000
10.41,0.570000,0.960000,0.270000,0.810000,0.200000
10.41,0.570000,0.470000,0.270000,0.810000,0.200000
10.41,0.570000,0.470000,0.270000,0.230000,0.200000
10.44,0.570000,0.690000,0.270000,0.230000,0.200000
10.46,0.570000,0.690000,0.270000,0.440000,0.200000
10.49,0.570000,0.690000,0.270000,0.440000,0.920000
10.51,1.280000,0.690000,0.270000,0.440000,0.920000
10.51,0.320000,0.690000,0.270000,0.440000,0.920000
10.52,0.320000,0.690000,0.270000,0.440000,0.230000
10.52,0.320000,1.620000,0.270000,0.440000,0.230000
10.53,0.320000,0.770000,0.270000,0.440000,0.230000
10.53,0.320000,0.770000,0.270000,1.610000,0.230000
10.53,0.320000,0.770000,0.270000,0.450000,0.230000
10.57,0.910000,0.770000,0.270000,0.450000,0.230000
10.57,0.110000,0.770000,0.270000,0.450000,0.230000
10.58,0.110000,0.100000,0.270000,0.450000,0.230000
10.60,0.420000,0.100000,0.270000,0.450000,0.230000
10.66,0.420000,0.100000,0.990000,0.450000,0.230000
10.66,0.420000,0.100000,0.310000,0.450000,0.230000
10.92,0.420000,0.590000,0.310000,0.450000,0.230000
11.01,0.420000,0.590000,1.470000,0.450000,0.230000
11.02,0.420000,0.590000,0.760000,0.450000,0.230000
11.02,0.420000,0.590000,0.430000,0.450000,0.230000
11.05,0.420000,1.440000,0.430000,0.450000,0.230000
11.05,0.420000,0.550000,0.430000,0.450000,0.230000
11.06,0.420000,0.150000,0.430000,0.450000,0.230000
11.13,0.420000,0.150000,0.430000,1.030000,0.230000
11.25,0.420000,0.150000,0.430000,2.190000,0.230000
11.26,0.420000,0.150000,0.430000,1.080000,0.230000
11.26,0.420000,0.150000,0.430000,1.080000,1.420000
11.26,1.380000,0.150000,0.430000,1.080000,1.420000
11.27,1.380000,0.150000,0.430000,1.080000,0.300000
11.27,1.380000,0.150000,0.430000,1.080000,0.990000
11.27,1.110000,0.150000,0.430000,1.080000,0.990000
11.28,0.060000,0.150000,0.430000,1.080000,0.990000
11.28,0.060000,0.150000,0.430000,0.530000,0.990000
11.28,0.060000,0.150000,0.430000,0.530000,0.760000
11.35,0.060000,0.150000,1.110000,0.530000,0.760000
11.35,0.060000,0.150000,0.220000,0.530000,0.760000
11.45,0.060000,0.820000,0.220000,0.530000,0.760000
11.45,0.860000,0.820000,0.220000,0.530000,0.760000
11.46,0.860000,0.820000,0.550000,0.530000,0.760000
11.47,1.130000,0.820000,0.550000,0.530000,0.760000
11.47,0.110000,0.820000,0.550000,0.530000,0.760000
11.50,0.110000,0.820000,1.260000,0.530000,0.760000
11.51,0.110000,0.820000,0.260000,0.530000,0.760000
11.51,0.110000,0.510000,0.260000,0.530000,0.760000
11.52,0.110000,0.510000,0.260000,0.530000,0.300000
11.52,0.110000,0.510000,0.260000,0.530000,0.530000
11.67,0.110000,1.400000,0.260000,0.530000,0.530000
11.68,0.110000,0.620000,0.260000,0.530000,0.530000
11.77,0.110000,0.620000,0.260000,1.640000,0.530000
11.77,0.110000,0.620000,0.260000,0.650000,0.530000
11.78,0.110000,0.620000,0.260000,0.300000,0.530000
11.79,0.110000,1.020000,0.260000,0.300000,0.530000
11.79,0.110000,1.020000,0.260000,0.850000,0.530000
11.79,0.110000,0.240000,0.260000,0.850000,0.530000
11.89,0.110000,0.550000,0.260000,0.850000,0.530000
12.05,0.110000,0.550000,0.260000,0.850000,1.650000
12.06,0.110000,0.550000,0.260000,0.850000,0.720000
12.12,0.110000,0.550000,0.260000,0.850000,1.180000
12.13,0.110000,0.550000,0.260000,0.850000,0.240000
12.13,0.110000,0.550000,0.260000,0.470000,0.240000
12.15,0.110000,0.550000,1.150000,0.470000,0.240000
12.16,0.110000,0.550000,0.160000,0.470000,0.240000
12.22,1.160000,0.550000,0.160000,0.470000,0.240000
12.23,0.380000,0.550000,0.160000,0.470000,0.240000
12.23,0.380000,1.330000,0.160000,0.470000,0.240000
12.24,0.380000,0.630000,0.160000,0.470000,0.240000
12.30,0.380000,0.630000,1.160000,0.470000,0.240000
12.30,0.380000,0.630000,0.070000,0.470000,0.240000
12.31,0.380000,0.630000,0.070000,0.820000,0.240000
12.37,1.400000,0.630000,0.070000,0.820000,0.240000
12.37,1.400000,0.630000,0.070000,1.810000,0.240000
12.38,0.400000,0.630000,0.070000,1.810000,0.240000
12.38,0.400000,0.630000,0.070000,1.070000,0.240000
12.38,0.400000,0.630000,0.070000,0.110000,0.240000
12.39,0.400000,0.420000,0.070000,0.110000,0.240000
12.56,0.400000,1.200000,0.070000,0.110000,0.240000
12.56,0.400000,0.220000,0.070000,0.110000,0.240000
12.58,0.400000,0.220000,0.070000,0.490000,0.240000
12.62,0.400000,0.220000,0.070000,0.490000,1.170000
12.63,0.400000,0.220000,0.070000,0.490000,0.420000
12.63,0.400000,0.220000,0.070000,0.210000,0.420000
12.73,0.400000,0.430000,0.070000,0.210000,0.420000
12.77,0.400000,1.130000,0.070000,0.210000,0.420000
12.77,0.400000,0.050000,0.070000,0.210000,0.420000
12.79,0.400000,0.050000,0.070000,0.950000,0.420000
12.79,0.400000,0.050000,0.070000,0.120000,0.420000
12.90,1.180000,0.050000,0.070000,0.120000,0.420000
12.90,0.550000,0.050000,0.070000,0.120000,0.420000
12.92,0.550000,0.050000,0.070000,0.120000,1.360000
12.93,0.550000,0.050000,0.070000,0.120000,0.160000
13.02,0.550000,0.050000,1.060000,0.120000,0.160000
13.02,0.550000,0.050000,0.140000,0.120000,0.160000
13.09,1.550000,0.050000,0.140000,0.120000,0.160000
13.10,0.860000,0.050000,0.140000,0.120000,0.160000
13.10,0.530000,0.050000,0.140000,0.120000,0.160000
13.20,0.530000,0.050000,0.140000,0.400000,0.160000
13.24,0.530000,0.050000,1.230000,0.400000,0.160000
13.25,0.530000,0.050000,0.060000,0.400000,0.160000
13.25,0.190000,0.050000,0.060000,0.400000,0.160000
13.27,0.190000,0.050000,0.060000,0.400000,0.910000
13.28,0.190000,0.050000,0.060000,1.360000,0.910000
13.29,0.190000,0.050000,0.060000,0.230000,0.910000
13.38,0.190000,1.030000,0.060000,0.230000,0.910000
13.44,0.820000,1.030000,0.060000,0.230000,0.910000
13.49,1.150000,1.030000,0.060000,0.230000,0.910000
13.49,0.080000,1.030000,0.060000,0.230000,0.910000
13.54,0.770000,1.030000,0.060000,0.230000,0.910000
13.67,0.770000,1.030000,0.060000,1.060000,0.910000
13.73,0.770000,2.110000,0.060000,1.060000,0.910000
13.73,0.770000,0.920000,0.060000,1.060000,0.910000
13.74,0.770000,0.920000,0.060000,0.300000,0.910000
13.74,0.770000,0.590000,0.060000,0.300000,0.910000
13.74,0.770000,0.590000,0.060000,0.300000,0.280000
13.81,0.770000,0.590000,0.060000,0.300000,1.480000
13.81,0.770000,0.590000,0.060000,0.300000,0.680000
13.89,0.770000,0.590000,0.980000,0.300000,0.680000
13.90,1.110000,0.590000,0.980000,0.300000,0.680000
13.90,1.110000,0.590000,0.000000,0.300000,0.680000
13.90,0.100000,0.590000,0.000000,0.300000,0.680000
13.91,0.100000,0.590000,0.000000,0.300000,0.340000
14.10,0.100000,0.920000,0.000000,0.300000,0.340000
14.12,0.100000,0.920000,0.000000,1.430000,0.340000
14.12,0.100000,0.920000,0.000000,0.290000,0.340000
14.20,0.100000,0.920000,1.170000,0.290000,0.340000
14.20,0.100000,0.920000,0.060000,0.290000,0.340000
14.21,0.100000,0.400000,0.060000,0.290000,0.340000
14.29,0.100000,1.590000,0.060000,0.290000,0.340000
14.30,0.100000,0.600000,0.060000,0.290000,0.340000
14.35,0.100000,0.600000,0.060000,0.290000,1.140000
14.36,0.100000,0.600000,0.060000,0.290000,0.330000
14.41,0.100000,0.600000,0.060000,0.290000,0.670000
14.42,1.170000,0.600000,0.060000,0.290000,0.670000
14.42,0.350000,0.600000,0.060000,0.290000,0.670000
14.43,0.350000,0.600000,0.060000,0.290000,0.250000
14.44,0.350000,0.600000,0.060000,0.290000,0.880000
14.45,0.350000,0.600000,0.060000,1.050000,0.880000
14.77,0.350000,1.120000,0.060000,1.050000,0.880000
14.81,1.360000,1.120000,0.060000,1.050000,0.880000
14.81,0.190000,1.120000,0.060000,1.050000,0.880000
14.82,0.190000,0.330000,0.060000,1.050000,0.880000
14.82,0.190000,0.330000,0.060000,0.640000,0.880000
14.83,0.190000,0.330000,0.060000,0.640000,0.210000
14.90,0.190000,0.330000,1.040000,0.640000,0.210000
